page,column,type,text,bbox,fingerprint
15,7,text_line,2.,"{""x1"": 1364.656982421875, ""y1"": 1404.701171875, ""x2"": 1374.220458984375, ""y2"": 1413.48046875}",15-803288347941
15,7,text_line,"SEE ARCHITECTURAL PLANS FOR ADDITIONAL LIGHTING INFORMATION - ELEVATIONS, CEILING HEIGHTS, CEILING TYPES, DETAILS, ETC.","{""x1"": 1364.656982421875, ""y1"": 860.1412963867188, ""x2"": 1374.220458984375, ""y2"": 1395.48046875}",15-233982035638
15,1,text_line,CEC CORPORATION,"{""x1"": 103.38597106933594, ""y1"": 60.91695785522461, ""x2"": 167.15992736816406, ""y2"": 67.46752166748047}",15-682416347767
15,1,text_line,WWW.CONNECTCEC.COM,"{""x1"": 92.81813049316406, ""y1"": 53.35689926147461, ""x2"": 177.7199249267578, ""y2"": 59.90746307373047}",15-846587878050
15,1,text_line,OK CA#: 32  EXP.:,"{""x1"": 126.5771484375, ""y1"": 45.91695785522461, ""x2"": 181.55992126464844, ""y2"": 52.46752166748047}",15-140721580065
15,1,text_line,-06-30,"{""x1"": 88.99455261230469, ""y1"": 45.91695785522461, ""x2"": 107.75995635986328, ""y2"": 52.46752166748047}",15-449553720982
15,8,text_line,PLOT DATE:,"{""x1"": 1480.3045654296875, ""y1"": 2337.008056640625, ""x2"": 1535.9993896484375, ""y2"": 2346.583740234375}",15-709308296785
15,6,text_line,SUBMITTAL:,"{""x1"": 998.8597412109375, ""y1"": 146.7621612548828, ""x2"": 1055.03955078125, ""y2"": 156.3467254638672}",15-999002401133
15,4,text_line,REVISION HISTORY,"{""x1"": 683.3826293945312, ""y1"": 143.0447540283203, ""x2"": 773.7597045898438, ""y2"": 152.62600708007812}",15-28959821701
15,6,text_line,DATE:,"{""x1"": 1027.181396484375, ""y1"": 117.24382781982422, ""x2"": 1055.279541015625, ""y2"": 126.82621765136719}",15-850122694592
15,6,text_line,PROJECT NO:,"{""x1"": 990.8218994140625, ""y1"": 104.4050521850586, ""x2"": 1055.279541015625, ""y2"": 113.98606872558594}",15-307910166460
15,6,text_line,DESIGNED BY:,"{""x1"": 987.5841064453125, ""y1"": 91.4481201171875, ""x2"": 1055.279541015625, ""y2"": 101.02491760253906}",15-181188101061
15,6,text_line,DRAWN BY:,"{""x1"": 1000.8997192382812, ""y1"": 78.48180389404297, ""x2"": 1055.279541015625, ""y2"": 88.06678771972656}",15-394154063924
15,6,text_line,APPROVED BY:,"{""x1"": 983.3755493164062, ""y1"": 65.52254486083984, ""x2"": 1054.5595703125, ""y2"": 75.10662841796875}",15-264974705707
15,6,text_line,SCALE:,"{""x1"": 1021.0647583007812, ""y1"": 35.1690788269043, ""x2"": 1055.03955078125, ""y2"": 44.74491882324219}",15-453555507431
15,8,text_line,SHEET,"{""x1"": 1500.725830078125, ""y1"": 88.36415100097656, ""x2"": 1510.3037109375, ""y2"": 120.240966796875}",15-735744582390
15,6,text_line,AS INDICATED,"{""x1"": 908.2192993164062, ""y1"": 35.16599655151367, ""x2"": 974.7645874023438, ""y2"": 44.74580764770508}",15-766301195641
15,8,text_line,SHEET NAME,"{""x1"": 1424.28515625, ""y1"": 74.62747192382812, ""x2"": 1433.8638916015625, ""y2"": 136.801025390625}",15-665348990349
15,1,text_line,2026,"{""x1"": 109.88220977783203, ""y1"": 45.69575881958008, ""x2"": 124.19994354248047, ""y2"": 52.222110748291016}",15-45365263865
15,7,text_line,MAINTENANCE FACILITY,"{""x1"": 1125.1376953125, ""y1"": 116.73169708251953, ""x2"": 1355.87939453125, ""y2"": 135.6323699951172}",15-39474388802
15,7,text_line,DISTRICT 2 - BRYAN COUNTY,"{""x1"": 1153.585693359375, ""y1"": 85.18363189697266, ""x2"": 1332.83935546875, ""y2"": 97.72972869873047}",15-885290995019
15,7,text_line,OKLAHOMA DEPARTMENT OF TRANSPORTATION,"{""x1"": 1092.4136962890625, ""y1"": 61.54301071166992, ""x2"": 1393.7994384765625, ""y2"": 74.09004211425781}",15-419693678259
15,7,text_line,"DURANT, OKLAHOMA","{""x1"": 1178.0709228515625, ""y1"": 35.98314666748047, ""x2"": 1308.239501953125, ""y2"": 48.529930114746094}",15-84141052759
15,8,text_line,8/6/2025 2:56:19 PM,"{""x1"": 1389.40478515625, ""y1"": 2337.704345703125, ""x2"": 1476.7193603515625, ""y2"": 2347.15625}",15-635146313559
15,8,text_line,WE1.0,"{""x1"": 1516.8885498046875, ""y1"": 67.98888397216797, ""x2"": 1541.8214111328125, ""y2"": 142.9208984375}",15-106836707342
15,6,text_line,240622,"{""x1"": 944.4854125976562, ""y1"": 104.28568267822266, ""x2"": 976.07958984375, ""y2"": 113.86573791503906}",15-758019377760
15,6,text_line,08/08/2025,"{""x1"": 928.4075927734375, ""y1"": 117.24746704101562, ""x2"": 975.7195434570312, ""y2"": 126.8251724243164}",15-877921342706
15,6,text_line,ADH,"{""x1"": 955.0302124023438, ""y1"": 91.4517593383789, ""x2"": 975.2445678710938, ""y2"": 101.02387237548828}",15-700745212512
15,6,text_line,ADH,"{""x1"": 955.0302124023438, ""y1"": 78.4917984008789, ""x2"": 975.2445678710938, ""y2"": 88.06391143798828}",15-700745212512
15,6,text_line,RCL,"{""x1"": 956.1222534179688, ""y1"": 65.52366638183594, ""x2"": 975.3595581054688, ""y2"": 75.1063003540039}",15-234486049388
15,6,text_line,CONSTRUCTION,"{""x1"": 899.21337890625, ""y1"": 144.98326110839844, ""x2"": 976.319580078125, ""y2"": 154.5405731201172}",15-505237870975
15,6,text_line,DOCUMENTS,"{""x1"": 914.3794555664062, ""y1"": 134.06333923339844, ""x2"": 976.319580078125, ""y2"": 143.6206512451172}",15-981437174190
15,8,text_line,WASH SHED,"{""x1"": 1451.1402587890625, ""y1"": 67.49615478515625, ""x2"": 1463.688720703125, ""y2"": 144.12109375}",15-905604931754
15,8,text_line,LIGHTING PLAN,"{""x1"": 1465.1802978515625, ""y1"": 58.13653564453125, ""x2"": 1477.728759765625, ""y2"": 153.72119140625}",15-39641378917
15,6,text_line,"SCALE : 1/8"" = 1'-0""","{""x1"": 998.645751953125, ""y1"": 1013.1294555664062, ""x2"": 1008.3438720703125, ""y2"": 1098.12060546875}",15-192603593497
15,6,text_line,1,"{""x1"": 987.6959838867188, ""y1"": 1122.64404296875, ""x2"": 1006.5894165039062, ""y2"": 1133.1605224609375}",15-108975176453
15,6,text_line,WASH SHED - LIGHTING PLAN,"{""x1"": 977.0110473632812, ""y1"": 823.9342041015625, ""x2"": 995.910888671875, ""y2"": 1100.2806396484375}",15-768613044831
15,1,text_line,KEYNOTES,"{""x1"": 278.01971435546875, ""y1"": 462.0014953613281, ""x2"": 287.0133972167969, ""y2"": 507.2408447265625}",15-293091020516
15,1,text_line,L1,"{""x1"": 299.1153259277344, ""y1"": 498.8834228515625, ""x2"": 308.7588806152344, ""y2"": 507.4808349609375}",15-527106589007
15,1,text_line,WEATHERPROOF SWITCH. NO BUBBLE COVER.,"{""x1"": 299.1153259277344, ""y1"": 300.320068359375, ""x2"": 308.7588806152344, ""y2"": 479.7608642578125}",15-392269849940
15,1,text_line,L2,"{""x1"": 312.1953125, ""y1"": 498.8834228515625, ""x2"": 321.8388671875, ""y2"": 507.4808349609375}",15-289770774682
15,1,text_line,MOUNT 2' ABOVE THE OVERHEAD DOOR.,"{""x1"": 312.1953125, ""y1"": 323.84130859375, ""x2"": 321.8388671875, ""y2"": 479.7608642578125}",15-903681066891
15,7,text_line,LIGHTING FIXTURE SCHEDULE,"{""x1"": 1133.107421875, ""y1"": 842.6821899414062, ""x2"": 1152.6561279296875, ""y2"": 1128.360595703125}",15-802015592692
15,7,text_line,CALL OUT,"{""x1"": 1172.2349853515625, ""y1"": 1374.809326171875, ""x2"": 1181.8785400390625, ""y2"": 1412.6405029296875}",15-69346450775
15,7,text_line,LIGHT SOURCE,"{""x1"": 1159.155029296875, ""y1"": 1244.6456298828125, ""x2"": 1168.798583984375, ""y2"": 1302.720458984375}",15-524919290543
15,7,text_line,DESCRIPTION,"{""x1"": 1172.2349853515625, ""y1"": 1081.8519287109375, ""x2"": 1181.8785400390625, ""y2"": 1134.8404541015625}",15-189971782132
15,7,text_line,MOUNTING,"{""x1"": 1172.2349853515625, ""y1"": 979.288330078125, ""x2"": 1181.8785400390625, ""y2"": 1021.5609130859375}",15-767257934236
15,7,text_line,MANUFACTURER,"{""x1"": 1172.2349853515625, ""y1"": 886.971923828125, ""x2"": 1181.8785400390625, ""y2"": 952.0809326171875}",15-948094826521
15,7,text_line,CATALOG NUMBER,"{""x1"": 1172.2349853515625, ""y1"": 748.132568359375, ""x2"": 1181.8785400390625, ""y2"": 820.921142578125}",15-435035086049
15,7,text_line,GENERAL NOTES,"{""x1"": 1172.2349853515625, ""y1"": 589.6859130859375, ""x2"": 1181.8785400390625, ""y2"": 655.5616455078125}",15-315308497935
15,7,text_line,LUMENS,"{""x1"": 1172.2349853515625, ""y1"": 1329.4864501953125, ""x2"": 1181.8785400390625, ""y2"": 1361.88134765625}",15-542648444109
15,7,text_line,CCT,"{""x1"": 1172.2349853515625, ""y1"": 1298.489990234375, ""x2"": 1181.8785400390625, ""y2"": 1314.3614501953125}",15-971023151424
15,7,text_line,CRI,"{""x1"": 1172.2349853515625, ""y1"": 1263.8026123046875, ""x2"": 1181.8785400390625, ""y2"": 1277.0413818359375}",15-952903557936
15,7,text_line,WATT,"{""x1"": 1172.2349853515625, ""y1"": 1223.3699951171875, ""x2"": 1181.8785400390625, ""y2"": 1245.3614501953125}",15-869185125685
15,7,text_line,VOLT,"{""x1"": 1172.2349853515625, ""y1"": 1188.330078125, ""x2"": 1181.8785400390625, ""y2"": 1208.5213623046875}",15-150452715891
15,7,text_line,C1,"{""x1"": 1185.31494140625, ""y1"": 1408.843017578125, ""x2"": 1194.95849609375, ""y2"": 1418.760498046875}",15-895076557680
15,7,text_line,17400,"{""x1"": 1185.31494140625, ""y1"": 1343.3232421875, ""x2"": 1194.95849609375, ""y2"": 1364.760498046875}",15-229517954836
15,7,text_line,4000K,"{""x1"": 1185.31494140625, ""y1"": 1299.9659423828125, ""x2"": 1194.95849609375, ""y2"": 1322.28076171875}",15-452552887883
15,7,text_line,80CRI,"{""x1"": 1185.31494140625, ""y1"": 1264.5223388671875, ""x2"": 1194.95849609375, ""y2"": 1286.281005859375}",15-955802319948
15,7,text_line,125 W,"{""x1"": 1185.31494140625, ""y1"": 1227.937255859375, ""x2"": 1194.95849609375, ""y2"": 1250.2811279296875}",15-944839484550
15,7,text_line,120 V,"{""x1"": 1185.31494140625, ""y1"": 1194.006591796875, ""x2"": 1194.95849609375, ""y2"": 1214.2813720703125}",15-171408148380
15,7,text_line,INDUSTRIAL HIGHBAY -,"{""x1"": 1185.31494140625, ""y1"": 1090.6895751953125, ""x2"": 1194.95849609375, ""y2"": 1178.401611328125}",15-157572315156
15,7,text_line,CORROSSION RESISTANT,"{""x1"": 1196.2349853515625, ""y1"": 1079.849853515625, ""x2"": 1205.8785400390625, ""y2"": 1178.4005126953125}",15-680318818272
15,7,text_line,BRACKET,"{""x1"": 1185.31494140625, ""y1"": 997.76953125, ""x2"": 1194.95849609375, ""y2"": 1034.400634765625}",15-607784695232
15,7,text_line,GE LIGHTING,"{""x1"": 1185.31494140625, ""y1"": 912.4486083984375, ""x2"": 1194.95849609375, ""y2"": 962.40087890625}",15-637007139637
15,7,text_line,ABR1 0 2T 47 1 N N RB A N R,"{""x1"": 1185.31494140625, ""y1"": 766.37353515625, ""x2"": 1194.95849609375, ""y2"": 872.52587890625}",15-156453791021
15,7,text_line,MOUNT ROTATABLE BRACKET TO,"{""x1"": 1185.31494140625, ""y1"": 563.9688720703125, ""x2"": 1194.95849609375, ""y2"": 692.5225830078125}",15-105251692473
15,7,text_line,SLOPED STRUCTURE. AIM FIXTURE,"{""x1"": 1196.2349853515625, ""y1"": 557.646484375, ""x2"": 1205.8785400390625, ""y2"": 692.520751953125}",15-451355073846
15,7,text_line,STRAIGHT DOWN.,"{""x1"": 1207.155029296875, ""y1"": 624.6822509765625, ""x2"": 1216.798583984375, ""y2"": 692.520751953125}",15-416898448360
15,7,text_line,EM2,"{""x1"": 1220.594970703125, ""y1"": 1402.8431396484375, ""x2"": 1230.238525390625, ""y2"": 1418.760498046875}",15-578834518536
15,7,text_line,-,"{""x1"": 1220.594970703125, ""y1"": 1362.1279296875, ""x2"": 1230.238525390625, ""y2"": 1364.7606201171875}",15-728850393620
15,7,text_line,-,"{""x1"": 1220.594970703125, ""y1"": 1319.6473388671875, ""x2"": 1230.238525390625, ""y2"": 1322.280029296875}",15-728850393620
15,7,text_line,-,"{""x1"": 1220.594970703125, ""y1"": 1283.646728515625, ""x2"": 1230.238525390625, ""y2"": 1286.2794189453125}",15-728850393620
15,7,text_line,12 W,"{""x1"": 1220.594970703125, ""y1"": 1232.1348876953125, ""x2"": 1230.238525390625, ""y2"": 1250.27880859375}",15-521494531838
15,7,text_line,EMERGENCY LIGHT - 40' O.C.,"{""x1"": 1220.594970703125, ""y1"": 1068.681396484375, ""x2"": 1230.238525390625, ""y2"": 1178.3990478515625}",15-301233218687
15,7,text_line,SPACING,"{""x1"": 1231.5150146484375, ""y1"": 1143.4481201171875, ""x2"": 1241.1585693359375, ""y2"": 1178.4005126953125}",15-671881753484
15,7,text_line,WALL MOUNTED,"{""x1"": 1220.594970703125, ""y1"": 971.931884765625, ""x2"": 1230.238525390625, ""y2"": 1034.400634765625}",15-488484083496
15,7,text_line,MULE LIGHTING,"{""x1"": 1220.594970703125, ""y1"": 902.128662109375, ""x2"": 1230.238525390625, ""y2"": 962.40087890625}",15-374969667006
15,7,text_line,MRDR-6-12 W SD LED,"{""x1"": 1220.594970703125, ""y1"": 791.6932373046875, ""x2"": 1230.238525390625, ""y2"": 872.521240234375}",15-552569079807
15,7,text_line,-,"{""x1"": 1220.594970703125, ""y1"": 689.8900146484375, ""x2"": 1230.238525390625, ""y2"": 692.522705078125}",15-728850393620
15,7,text_line,N1,"{""x1"": 1244.8349609375, ""y1"": 1408.843017578125, ""x2"": 1254.478515625, ""y2"": 1418.760498046875}",15-18790902650
15,7,text_line,8504,"{""x1"": 1244.8349609375, ""y1"": 1347.6431884765625, ""x2"": 1254.478515625, ""y2"": 1364.760498046875}",15-351883761200
15,7,text_line,4000K,"{""x1"": 1244.8349609375, ""y1"": 1299.9658203125, ""x2"": 1254.478515625, ""y2"": 1322.2806396484375}",15-452552887883
15,7,text_line,80CRI,"{""x1"": 1244.8349609375, ""y1"": 1264.522216796875, ""x2"": 1254.478515625, ""y2"": 1286.2808837890625}",15-955802319948
15,7,text_line,81 W,"{""x1"": 1244.8349609375, ""y1"": 1232.1370849609375, ""x2"": 1254.478515625, ""y2"": 1250.281005859375}",15-473024624144
15,7,text_line,120 V,"{""x1"": 1244.8349609375, ""y1"": 1194.0064697265625, ""x2"": 1254.478515625, ""y2"": 1214.28125}",15-171408148380
15,7,text_line,LED EXTERIOR WALLPACK,"{""x1"": 1244.8349609375, ""y1"": 1077.1273193359375, ""x2"": 1254.478515625, ""y2"": 1178.4014892578125}",15-216870460292
15,7,text_line,WALL MOUNTED,"{""x1"": 1244.8349609375, ""y1"": 971.931640625, ""x2"": 1254.478515625, ""y2"": 1034.40234375}",15-488484083496
15,7,text_line,COOPER LIGHTING,"{""x1"": 1244.8349609375, ""y1"": 890.12841796875, ""x2"": 1254.478515625, ""y2"": 962.400634765625}",15-514718814574
15,7,text_line,XTOR8B W BZ,"{""x1"": 1244.8349609375, ""y1"": 820.0501708984375, ""x2"": 1254.478515625, ""y2"": 872.52099609375}",15-521301046078
15,7,text_line,COORDINATE MOUNTING HEIGHT,"{""x1"": 1244.8349609375, ""y1"": 565.1695556640625, ""x2"": 1254.478515625, ""y2"": 692.521728515625}",15-438530971305
15,7,text_line,WITH ARCHITECT,"{""x1"": 1255.7550048828125, ""y1"": 626.1295166015625, ""x2"": 1265.3985595703125, ""y2"": 692.520751953125}",15-464788165453
15,7,text_line,N1E,"{""x1"": 1268.9549560546875, ""y1"": 1403.6455078125, ""x2"": 1278.5985107421875, ""y2"": 1418.760498046875}",15-160311351302
15,7,text_line,8504,"{""x1"": 1268.9549560546875, ""y1"": 1347.6431884765625, ""x2"": 1278.5985107421875, ""y2"": 1364.760498046875}",15-351883761200
15,7,text_line,4000K,"{""x1"": 1268.9549560546875, ""y1"": 1299.9658203125, ""x2"": 1278.5985107421875, ""y2"": 1322.2806396484375}",15-452552887883
15,7,text_line,80CRI,"{""x1"": 1268.9549560546875, ""y1"": 1264.522216796875, ""x2"": 1278.5985107421875, ""y2"": 1286.2808837890625}",15-955802319948
15,7,text_line,81 W,"{""x1"": 1268.9549560546875, ""y1"": 1232.1370849609375, ""x2"": 1278.5985107421875, ""y2"": 1250.281005859375}",15-473024624144
15,7,text_line,120 V,"{""x1"": 1268.9549560546875, ""y1"": 1194.0064697265625, ""x2"": 1278.5985107421875, ""y2"": 1214.28125}",15-171408148380
15,7,text_line,"LED EXTERIOR WALLPACK, W/COLD","{""x1"": 1268.9549560546875, ""y1"": 1042.01171875, ""x2"": 1278.5985107421875, ""y2"": 1178.4014892578125}",15-514783030812
15,7,text_line,WEATHER BATTERY,"{""x1"": 1279.875, ""y1"": 1101.6058349609375, ""x2"": 1289.5185546875, ""y2"": 1178.4005126953125}",15-296053825233
15,7,text_line,WALL MOUNTED,"{""x1"": 1268.9549560546875, ""y1"": 971.931884765625, ""x2"": 1278.5985107421875, ""y2"": 1034.400634765625}",15-488484083496
15,7,text_line,COOPER LIGHTING,"{""x1"": 1268.9549560546875, ""y1"": 890.128662109375, ""x2"": 1278.5985107421875, ""y2"": 962.40087890625}",15-514718814574
15,7,text_line,XTOR8B W BZ CBP,"{""x1"": 1268.9549560546875, ""y1"": 801.846923828125, ""x2"": 1278.5985107421875, ""y2"": 872.521240234375}",15-431189282132
15,7,text_line,COORDINATE MOUNTING HEIGHT,"{""x1"": 1268.9549560546875, ""y1"": 565.169677734375, ""x2"": 1278.5985107421875, ""y2"": 692.521728515625}",15-438530971305
15,7,text_line,WITH ARCHITECT,"{""x1"": 1279.875, ""y1"": 626.12939453125, ""x2"": 1289.5185546875, ""y2"": 692.5206298828125}",15-464788165453
15,7,text_line,XW1,"{""x1"": 1293.074951171875, ""y1"": 1402.0030517578125, ""x2"": 1302.718505859375, ""y2"": 1418.7603759765625}",15-690963517644
15,7,text_line,-,"{""x1"": 1293.074951171875, ""y1"": 1362.1278076171875, ""x2"": 1302.718505859375, ""y2"": 1364.760498046875}",15-728850393620
15,7,text_line,-,"{""x1"": 1293.074951171875, ""y1"": 1319.647216796875, ""x2"": 1302.718505859375, ""y2"": 1322.2799072265625}",15-728850393620
15,7,text_line,-,"{""x1"": 1293.074951171875, ""y1"": 1283.6466064453125, ""x2"": 1302.718505859375, ""y2"": 1286.279296875}",15-728850393620
15,7,text_line,32 W,"{""x1"": 1293.074951171875, ""y1"": 1232.134765625, ""x2"": 1302.718505859375, ""y2"": 1250.2786865234375}",15-689722612935
15,7,text_line,120 V,"{""x1"": 1293.074951171875, ""y1"": 1194.004150390625, ""x2"": 1302.718505859375, ""y2"": 1214.2789306640625}",15-171408148380
15,7,text_line,"SINGLE FACE COMBO EXIT SIGN,","{""x1"": 1293.074951171875, ""y1"": 1053.32177734375, ""x2"": 1302.718505859375, ""y2"": 1178.399169921875}",15-778475840737
15,7,text_line,WET LOCATION,"{""x1"": 1303.9949951171875, ""y1"": 1119.411865234375, ""x2"": 1313.6385498046875, ""y2"": 1178.400390625}",15-167900489927
15,7,text_line,UNIVERSAL,"{""x1"": 1293.074951171875, ""y1"": 990.5233154296875, ""x2"": 1302.718505859375, ""y2"": 1034.4005126953125}",15-456730014076
15,7,text_line,MULE LIGHTING,"{""x1"": 1293.074951171875, ""y1"": 902.1285400390625, ""x2"": 1302.718505859375, ""y2"": 962.4007568359375}",15-374969667006
15,7,text_line,WLFCOMBO-R-W-BB,"{""x1"": 1293.074951171875, ""y1"": 795.8465576171875, ""x2"": 1302.718505859375, ""y2"": 872.5211181640625}",15-985432805299
15,7,text_line,-,"{""x1"": 1293.074951171875, ""y1"": 689.888916015625, ""x2"": 1302.718505859375, ""y2"": 692.5216064453125}",15-728850393620
15,6,text_line,N,"{""x1"": 965.1861572265625, ""y1"": 1172.5, ""x2"": 974.738037109375, ""y2"": 1179.3604736328125}",15-830677106318
15,5,text_line,NO.,"{""x1"": 838.00244140625, ""y1"": 118.53502655029297, ""x2"": 854.879638671875, ""y2"": 128.30938720703125}",15-793410341843
15,4,text_line,DESCRIPTION,"{""x1"": 763.3428344726562, ""y1"": 118.53502655029297, ""x2"": 827.8796997070312, ""y2"": 128.30938720703125}",15-189971782132
15,3,text_line,DATE,"{""x1"": 603.6807250976562, ""y1"": 118.53502655029297, ""x2"": 629.5201416015625, ""y2"": 128.30938720703125}",15-362835681176
16,2,text_line,J,"{""x1"": 835.5828247070312, ""y1"": 1165.0406494140625, ""x2"": 842.0467529296875, ""y2"": 1167.8404541015625}",16-995087035307
16,2,text_line,J,"{""x1"": 321.86309814453125, ""y1"": 1163.0006103515625, ""x2"": 328.3270263671875, ""y2"": 1165.8004150390625}",16-995087035307
16,2,text_line,1,"{""x1"": 219.52337646484375, ""y1"": 1362.697998046875, ""x2"": 227.8166046142578, ""y2"": 1366.6805419921875}",16-108975176453
16,3,text_line,1,"{""x1"": 961.8430786132812, ""y1"": 1362.697998046875, ""x2"": 970.1362915039062, ""y2"": 1366.6805419921875}",16-108975176453
16,2,text_line,2,"{""x1"": 219.52337646484375, ""y1"": 1119.818115234375, ""x2"": 227.8166046142578, ""y2"": 1123.8006591796875}",16-153041617663
16,3,text_line,2,"{""x1"": 961.8430786132812, ""y1"": 1119.818115234375, ""x2"": 970.1362915039062, ""y2"": 1123.8006591796875}",16-153041617663
16,2,text_line,3,"{""x1"": 219.52337646484375, ""y1"": 957.8180541992188, ""x2"": 227.8166046142578, ""y2"": 961.8006591796875}",16-689000603333
16,3,text_line,3,"{""x1"": 961.8430786132812, ""y1"": 957.8180541992188, ""x2"": 970.1362915039062, ""y2"": 961.8006591796875}",16-689000603333
16,2,text_line,4,"{""x1"": 219.52337646484375, ""y1"": 795.9381713867188, ""x2"": 227.8166046142578, ""y2"": 799.9207763671875}",16-422337128851
16,3,text_line,4,"{""x1"": 961.8430786132812, ""y1"": 795.9381713867188, ""x2"": 970.1362915039062, ""y2"": 799.9207763671875}",16-422337128851
16,2,text_line,5,"{""x1"": 219.52337646484375, ""y1"": 633.9381713867188, ""x2"": 227.8166046142578, ""y2"": 637.9207763671875}",16-87854373185
16,3,text_line,5,"{""x1"": 961.8430786132812, ""y1"": 633.9381713867188, ""x2"": 970.1362915039062, ""y2"": 637.9207763671875}",16-87854373185
